Project Name,Package Name,Type Name,LCOM,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,FANIN,FANOUT
.,org.gjt.sp.jedit.gui.statusbar,BufferSetWidgetFactory,0.666666667,2,0,9,8,77,20,0,1,0,8
.,org.gjt.sp.jedit.gui.statusbar,BufferSetWidget,0.375,2,0,8,7,66,19,0,1,0,6
.,org.gjt.sp.jedit.gui.statusbar,OverwriteWidgetFactory,0,2,0,6,5,50,10,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,OverwriteWidget,0,2,0,5,4,40,9,0,1,0,3
.,org.gjt.sp.jedit.gui.statusbar,MultiSelectWidgetFactory,0,2,0,6,5,50,10,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,MultiSelectWidget,0,2,0,5,4,40,9,0,1,0,3
.,org.gjt.sp.jedit.gui.statusbar,HoverSetStatusMouseHandler,0,3,0,5,4,34,8,0,0,0,3
.,org.gjt.sp.jedit.gui.statusbar,WrapWidgetFactory,0,2,0,7,6,57,11,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,WrapWidget,0,2,0,6,5,47,10,0,1,0,3
.,org.gjt.sp.jedit.gui.statusbar,LockedWidgetFactory,0,2,0,6,5,41,6,0,1,0,3
.,org.gjt.sp.jedit.gui.statusbar,LockedWidget,0,2,0,5,4,32,5,0,1,0,2
.,org.gjt.sp.jedit.gui.statusbar,EncodingWidgetFactory,0.333333333,2,0,6,6,34,9,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,EncodingWidget,0.4,2,0,5,5,24,8,0,1,1,3
.,org.gjt.sp.jedit.gui.statusbar,LastModifiedWidgetFactory,0.444444444,4,0,9,8,74,12,0,1,0,11
.,org.gjt.sp.jedit.gui.statusbar,LastModifiedWidget,0.375,4,0,8,7,63,11,0,1,0,10
.,org.gjt.sp.jedit.gui.statusbar,ToolTipLabel,-1,0,0,1,1,8,1,0,0,1,0
.,org.gjt.sp.jedit.gui.statusbar,LineSepWidgetFactory,0,2,0,6,5,43,9,0,1,0,5
.,org.gjt.sp.jedit.gui.statusbar,LineSepWidget,0,2,0,5,4,33,8,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,StatusWidgetFactory,-1,0,0,1,0,13,1,17,0,1,1
.,org.gjt.sp.jedit.gui.statusbar,Widget,-1,0,0,3,0,20,3,17,0,16,0
.,org.gjt.sp.jedit.gui.statusbar,ClockWidgetFactory,0.846153846,2,0,13,9,59,13,0,1,0,4
.,org.gjt.sp.jedit.gui.statusbar,ClockWidget,0.75,1,0,4,3,13,4,0,1,0,1
.,org.gjt.sp.jedit.gui.statusbar,Clock,0.5,1,0,8,5,36,8,0,0,3,2
.,org.gjt.sp.jedit.gui.tray,JEditSwingTrayIcon,0.714285714,7,0,7,4,99,23,0,2,0,6
.,org.gjt.sp.jedit.gui.tray,MyMouseAdapter,0,1,0,2,1,39,13,0,0,0,2
.,org.gjt.sp.jedit.gui.tray,MyActionListener,0,3,0,2,1,21,5,0,0,0,1
.,org.gjt.sp.jedit.gui.tray,JEditTrayIcon,-1,0,0,2,0,11,2,1,1,1,0
.,org.gjt.sp.jedit.gui.tray,JTrayIcon,0.428571429,4,0,7,7,61,12,1,0,0,1
.,org.gjt.sp.jedit.gui.tray,MyMouseListener,-1,0,0,1,1,9,2,0,0,0,1
.,org.gjt.sp.jedit.gui.tray,MyPopupMenuListener,-1,0,0,3,3,10,3,0,0,0,0
.,org.gjt.sp.jedit.gui.tray,JTrayIconManager,0,4,0,3,3,55,10,0,0,2,4
.,org.gjt.sp.jedit.syntax,TokenMarker,0.166666667,19,6,24,13,548,125,0,0,20,9
.,org.gjt.sp.jedit.syntax,LineContext,0.375,7,6,8,7,76,20,0,0,17,3
.,org.gjt.sp.jedit.syntax,KeywordMap,0,7,3,13,10,141,25,0,0,5,4
.,org.gjt.sp.jedit.syntax,Keyword,0,3,3,1,0,10,1,0,0,2,1
.,org.gjt.sp.jedit.syntax,TokenHandler,-1,0,0,2,2,23,2,5,0,3,2
.,org.gjt.sp.jedit.syntax,ParserRule,0,30,30,15,13,211,28,0,0,6,3
.,org.gjt.sp.jedit.syntax,XModeHandler,0.111111111,37,0,18,11,438,89,0,0,2,10
.,org.gjt.sp.jedit.syntax,TagDecl,0,27,27,2,2,161,26,0,0,2,6
.,org.gjt.sp.jedit.syntax,DummyTokenHandler,1,1,1,2,2,29,2,0,1,2,3
.,org.gjt.sp.jedit.syntax,ModeProvider,0.230769231,2,1,13,12,255,40,0,0,11,5
.,org.gjt.sp.jedit.syntax,SyntaxStyle,0,3,0,4,4,39,4,0,0,21,0
.,org.gjt.sp.jedit.syntax,DefaultTokenHandler,0.625,3,0,8,5,69,12,1,1,6,3
.,org.gjt.sp.jedit.syntax,Chunk,0.078947368,23,3,38,16,483,89,0,1,13,9
.,org.gjt.sp.jedit.syntax,FontSubstitution,0,7,0,6,4,53,9,0,0,1,1
.,org.gjt.sp.jedit.syntax,GlyphKey,0,3,3,4,3,23,4,0,0,2,1
.,org.gjt.sp.jedit.syntax,GlyphCache,0,1,0,2,1,10,2,0,0,1,0
.,org.gjt.sp.jedit.syntax,ParserRuleSet,0.266666667,17,0,30,30,217,47,0,0,10,4
.,org.gjt.sp.jedit.syntax,SyntaxUtilities,-1,0,0,1,1,32,5,0,0,2,0
.,org.gjt.sp.jedit.syntax,Token,0.6,27,27,5,5,107,13,1,0,27,2
.,org.gjt.sp.jedit.syntax,DisplayTokenHandler,0.085714286,13,1,35,18,369,76,0,2,4,7
.,org.gjt.sp.jedit.syntax,LineBreaker,0,5,1,5,4,29,6,0,0,1,0
.,org.gjt.sp.jedit.syntax,LineBreakIterator,0.117647059,1,0,17,11,100,32,0,0,2,1
.,org.gjt.sp.jedit.bufferio,BufferSaveRequest,-1,0,0,4,2,125,18,0,4,1,9
.,org.gjt.sp.jedit.bufferio,BufferAutosaveRequest,-1,0,0,3,2,65,6,0,4,0,6
.,org.gjt.sp.jedit.bufferio,MarkersSaveRequest,0,7,1,3,2,74,7,0,2,0,6
.,org.gjt.sp.jedit.bufferio,BufferInsertRequest,-1,0,0,3,3,54,5,0,4,0,8
.,org.gjt.sp.jedit.bufferio,IoTask,-1,0,0,0,0,2,0,3,2,0,0
.,org.gjt.sp.jedit.bufferio,BufferLoadRequest,0,1,0,7,2,219,29,0,4,1,13
.,org.gjt.sp.jedit.bufferio,BufferIORequest,0.181818182,12,6,11,4,237,42,4,3,6,13
.,org.gjt.sp.jedit.bsh,BSHPrimarySuffix,0.333333333,7,6,6,1,122,29,0,2,2,8
.,org.gjt.sp.jedit.bsh,Reflect,-1,0,0,40,14,482,92,0,0,16,10
.,org.gjt.sp.jedit.bsh,InterpreterError,-1,0,0,1,1,8,1,0,0,0,0
.,org.gjt.sp.jedit.bsh,BSHArrayInitializer,-1,0,0,4,2,57,10,0,2,0,5
.,org.gjt.sp.jedit.bsh,BSHCastExpression,-1,0,0,2,2,24,2,0,2,0,4
.,org.gjt.sp.jedit.bsh,BSHFormalParameter,1,3,3,3,2,23,5,0,2,1,2
.,org.gjt.sp.jedit.bsh,BSHLiteral,0.4,1,1,5,2,64,21,0,2,0,2
.,org.gjt.sp.jedit.bsh,JavaCharStream,0.35483871,17,2,31,25,364,91,0,0,3,1
.,org.gjt.sp.jedit.bsh,CollectionManager,0.583333333,4,0,12,11,101,21,1,0,5,3
.,org.gjt.sp.jedit.bsh,BasicBshIterator,0,3,0,6,5,58,13,0,1,0,0
.,org.gjt.sp.jedit.bsh,BSHReturnType,0.5,1,1,4,2,17,6,0,2,0,2
.,org.gjt.sp.jedit.bsh,BSHTernaryExpression,-1,0,0,2,1,13,3,0,2,0,3
.,org.gjt.sp.jedit.bsh,BSHType,0.222222222,4,0,9,7,109,28,0,2,2,5
.,org.gjt.sp.jedit.bsh,BSHMethodInvocation,-1,0,0,4,1,38,7,0,2,0,4
.,org.gjt.sp.jedit.bsh,Node,-1,0,0,7,7,27,7,1,0,0,0
.,org.gjt.sp.jedit.bsh,UtilTargetError,0,1,1,3,3,22,4,0,1,0,1
.,org.gjt.sp.jedit.bsh,BSHTypedVariableDeclaration,0.333333333,1,1,6,2,50,8,0,2,0,5
.,org.gjt.sp.jedit.bsh,Parser,0.011396011,13,4,351,88,5932,1867,0,1,2,11
.,org.gjt.sp.jedit.bsh,LookaheadSuccess,-1,0,0,0,0,2,0,0,0,1,0
.,org.gjt.sp.jedit.bsh,BshMethod,0,10,0,14,9,173,36,1,0,16,8
.,org.gjt.sp.jedit.bsh,BSHFormalComment,0,1,1,1,1,6,1,0,2,1,0
.,org.gjt.sp.jedit.bsh,BSHStatementExpressionList,-1,0,0,2,1,13,3,0,2,0,3
.,org.gjt.sp.jedit.bsh,ClassGeneratorImpl,0.5,7,6,10,6,150,25,0,1,2,15
.,org.gjt.sp.jedit.bsh,ClassNodeFilter,0,7,6,3,1,26,10,0,1,3,2
.,org.gjt.sp.jedit.bsh,CallStack,0.153846154,1,0,13,13,70,16,0,0,55,2
.,org.gjt.sp.jedit.bsh,BSHSwitchLabel,1,1,0,2,2,11,3,0,2,0,2
.,org.gjt.sp.jedit.bsh,This,0.363636364,2,0,11,8,118,26,2,0,8,11
.,org.gjt.sp.jedit.bsh,Modifiers,0,4,3,7,3,55,18,0,0,14,0
.,org.gjt.sp.jedit.bsh,BSHAmbiguousName,0.375,1,1,8,6,45,8,0,2,0,3
.,org.gjt.sp.jedit.bsh,BSHAllocationExpression,0.2,1,0,10,1,128,22,0,2,0,9
.,org.gjt.sp.jedit.bsh,BSHFormalParameters,0.4,4,0,5,3,51,11,0,2,0,2
.,org.gjt.sp.jedit.bsh,Remote,-1,0,0,6,2,112,13,0,0,1,1
.,org.gjt.sp.jedit.bsh,ReflectError,-1,0,0,2,2,8,2,0,0,0,0
.,org.gjt.sp.jedit.bsh,NameSpace,0.053333333,23,1,75,49,766,192,2,1,42,15
.,org.gjt.sp.jedit.bsh,CommandPathEntry,0,2,0,1,0,8,1,0,0,1,0
.,org.gjt.sp.jedit.bsh,BSHBlock,0.6,1,1,5,3,57,16,0,2,2,5
.,org.gjt.sp.jedit.bsh,NodeFilter,-1,0,0,1,1,3,1,1,0,1,0
.,org.gjt.sp.jedit.bsh,BSHUnaryExpression,0.4,2,2,5,1,54,19,0,2,0,3
.,org.gjt.sp.jedit.bsh,UtilEvalError,-1,0,0,4,3,24,6,3,0,0,2
.,org.gjt.sp.jedit.bsh,StringUtil,-1,0,0,5,5,49,13,0,0,6,1
.,org.gjt.sp.jedit.bsh,NameSource,-1,0,0,3,3,10,3,2,0,4,2
.,org.gjt.sp.jedit.bsh,Listener,-1,0,0,1,1,3,1,2,0,5,1
.,org.gjt.sp.jedit.bsh,BSHEnhancedForStatement,1,1,0,2,1,64,15,0,2,0,6
.,org.gjt.sp.jedit.bsh,BSHSwitchStatement,-1,0,0,3,2,54,13,0,2,0,4
.,org.gjt.sp.jedit.bsh,BSHMethodDeclaration,0.25,8,2,8,2,77,18,0,2,0,6
.,org.gjt.sp.jedit.bsh,ReturnControl,0,3,3,1,1,16,1,0,1,0,0
.,org.gjt.sp.jedit.bsh,ParserTreeConstants,-1,39,39,0,0,41,0,1,0,2,0
.,org.gjt.sp.jedit.bsh,TokenMgrError,0.666666667,5,0,6,4,90,17,0,0,2,1
.,org.gjt.sp.jedit.bsh,Interpreter,0.033898305,20,4,59,48,663,122,0,1,60,12
.,org.gjt.sp.jedit.bsh,ParseException,0,6,3,11,10,174,37,0,1,0,1
.,org.gjt.sp.jedit.bsh,Variable,0,8,0,12,7,75,17,0,0,3,3
.,org.gjt.sp.jedit.bsh,BSHForStatement,1,8,3,2,1,55,17,0,2,0,5
.,org.gjt.sp.jedit.bsh,BSHArrayDimensions,0.4,4,4,5,4,59,12,0,2,0,4
.,org.gjt.sp.jedit.bsh,TargetError,0.2,2,0,10,10,63,13,0,1,1,3
.,org.gjt.sp.jedit.bsh,BSHWhileStatement,1,1,0,2,1,49,10,0,2,0,4
.,org.gjt.sp.jedit.bsh,Primitive,0.066666667,6,4,45,29,598,247,0,1,38,4
.,org.gjt.sp.jedit.bsh,Special,0,2,2,1,0,6,1,0,0,2,1
.,org.gjt.sp.jedit.bsh,BSHBinaryExpression,0.5,1,1,4,1,61,23,0,2,0,4
.,org.gjt.sp.jedit.bsh,BlockNameSpace,-1,0,0,10,7,68,12,0,2,0,3
.,org.gjt.sp.jedit.bsh,ClassGeneratorUtil,0.323529412,23,2,34,15,629,125,0,1,2,19
.,org.gjt.sp.jedit.bsh,ConstructorArgs,0.166666667,4,2,12,9,52,12,0,0,2,1
.,org.gjt.sp.jedit.bsh,BshClassManager,0.25,13,0,36,22,320,65,1,0,12,6
.,org.gjt.sp.jedit.bsh,Listener,-1,0,0,1,1,3,1,0,0,0,0
.,org.gjt.sp.jedit.bsh,SignatureKey,0,4,0,3,2,39,14,0,0,2,1
.,org.gjt.sp.jedit.bsh,JThis,-1,0,0,86,84,299,89,0,1,0,4
.,org.gjt.sp.jedit.bsh,ClassIdentifier,0,1,0,3,3,12,3,0,0,1,0
.,org.gjt.sp.jedit.bsh,BshIterator,-1,0,0,2,2,16,2,2,0,1,0
.,org.gjt.sp.jedit.bsh,EvalError,0,3,0,12,9,83,24,2,0,0,2
.,org.gjt.sp.jedit.bsh,ClassGenerator,1,1,0,4,4,27,5,1,0,4,6
.,org.gjt.sp.jedit.bsh,BSHAssignment,0.666666667,1,1,3,1,74,30,0,2,0,3
.,org.gjt.sp.jedit.bsh,BSHClassDeclaration,0.666666667,6,0,3,2,44,7,0,2,0,5
.,org.gjt.sp.jedit.bsh,DelayedEvalBshMethod,0,6,0,5,4,43,6,0,1,2,4
.,org.gjt.sp.jedit.bsh,Types,0.181818182,10,0,11,2,173,62,0,0,14,4
.,org.gjt.sp.jedit.bsh,Name,0,9,1,19,8,401,115,0,0,6,12
.,org.gjt.sp.jedit.bsh,Capabilities,0.333333333,2,0,6,6,57,10,0,0,8,1
.,org.gjt.sp.jedit.bsh,Unavailable,-1,0,0,1,1,8,1,0,1,0,0
.,org.gjt.sp.jedit.bsh,Token,1,8,8,2,2,40,2,0,0,5,1
.,org.gjt.sp.jedit.bsh,BSHArguments,-1,0,0,2,1,16,4,0,2,0,3
.,org.gjt.sp.jedit.bsh,BSHIfStatement,-1,0,0,3,2,21,9,0,2,4,4
.,org.gjt.sp.jedit.bsh,SimpleNode,0.380952381,7,1,21,21,116,31,37,1,2,4
.,org.gjt.sp.jedit.bsh,ClassPathException,-1,0,0,1,1,5,1,0,1,0,0
.,org.gjt.sp.jedit.bsh,JJTParserState,0,5,0,12,0,81,17,0,0,0,0
.,org.gjt.sp.jedit.bsh,ParserTokenManager,0.04,25,3,50,7,1726,686,0,1,2,4
.,org.gjt.sp.jedit.bsh,BSHTryStatement,-1,0,0,2,1,73,14,0,2,0,8
.,org.gjt.sp.jedit.bsh,ParserConstants,-1,131,0,0,0,133,0,13,0,1,0
.,org.gjt.sp.jedit.bsh,BSHImportDeclaration,1,3,3,2,1,32,6,0,2,0,4
.,org.gjt.sp.jedit.bsh,XThis,0.666666667,2,0,6,6,85,13,0,1,0,5
.,org.gjt.sp.jedit.bsh,Handler,-1,0,0,2,2,45,6,0,0,0,4
.,org.gjt.sp.jedit.bsh,BSHThrowStatement,-1,0,0,2,1,10,3,0,2,0,2
.,org.gjt.sp.jedit.bsh,ReflectManager,0,1,0,3,3,35,4,1,0,3,1
.,org.gjt.sp.jedit.bsh,LHS,0,13,0,9,3,146,22,0,1,1,5
.,org.gjt.sp.jedit.bsh,CommandLineReader,0.75,4,0,4,4,40,10,0,0,0,0
.,org.gjt.sp.jedit.bsh,ConsoleInterface,-1,0,0,6,6,11,6,1,0,1,0
.,org.gjt.sp.jedit.bsh,ExternalNameSpace,0.4,1,0,15,11,107,20,0,2,0,5
.,org.gjt.sp.jedit.bsh,BSHPrimitiveType,1,1,1,2,1,9,2,0,2,0,0
.,org.gjt.sp.jedit.bsh,BSHVariableDeclarator,1,1,1,3,2,26,6,0,2,0,3
.,org.gjt.sp.jedit.bsh,BSHPackageDeclaration,-1,0,0,2,2,12,2,0,2,1,4
.,org.gjt.sp.jedit.bsh,BSHPrimaryExpression,-1,0,0,4,2,36,12,0,2,0,2
.,org.gjt.sp.jedit.bsh,BSHReturnStatement,1,1,1,2,1,12,3,0,2,0,3
.,org.gjt.sp.jedit.bsh.classpath,DiscreteFilesClassLoader,0.6,1,0,5,5,34,6,0,1,1,3
.,org.gjt.sp.jedit.bsh.classpath,ClassSourceMap,-1,0,0,2,2,8,2,0,0,2,1
.,org.gjt.sp.jedit.bsh.classpath,BshClassPath,0.176470588,16,0,68,43,538,134,0,1,4,10
.,org.gjt.sp.jedit.bsh.classpath,ClassSource,0,1,0,1,0,4,1,3,0,4,0
.,org.gjt.sp.jedit.bsh.classpath,JarClassSource,-1,0,0,4,3,14,4,0,1,0,0
.,org.gjt.sp.jedit.bsh.classpath,DirClassSource,-1,0,0,5,4,31,6,0,1,2,1
.,org.gjt.sp.jedit.bsh.classpath,GeneratedClassSource,-1,0,0,2,1,8,2,0,1,0,0
.,org.gjt.sp.jedit.bsh.classpath,UnqualifiedNameTable,-1,0,0,1,0,14,3,0,0,1,2
.,org.gjt.sp.jedit.bsh.classpath,AmbiguousName,0,1,0,2,2,9,2,0,0,2,0
.,org.gjt.sp.jedit.bsh.classpath,MappingFeedback,-1,0,0,4,4,9,4,0,0,1,0
.,org.gjt.sp.jedit.bsh.classpath,BshClassLoader,0.285714286,1,0,7,4,79,14,1,0,1,3
.,org.gjt.sp.jedit.bsh.classpath,ClassPathListener,-1,0,0,1,1,3,1,1,0,1,0
.,org.gjt.sp.jedit.bsh.classpath,ClassManagerImpl,0.090909091,8,0,22,18,285,57,0,1,1,8
.,org.gjt.sp.jedit.bsh.collection,CollectionIterator,0,1,0,4,3,44,7,0,1,0,0
.,org.gjt.sp.jedit.bsh.collection,CollectionManagerImpl,-1,0,0,4,4,20,6,0,1,0,1
.,org.gjt.sp.jedit.bsh.org.objectweb.asm,Label,0.5,10,0,4,1,153,19,0,0,5,4
.,org.gjt.sp.jedit.bsh.org.objectweb.asm,Type,0.173913043,24,20,23,18,528,96,0,0,2,2
.,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeWriter,0,27,0,31,17,1121,227,0,1,3,6
.,org.gjt.sp.jedit.bsh.org.objectweb.asm,ByteVector,0,2,0,11,10,207,27,0,0,3,0
.,org.gjt.sp.jedit.bsh.org.objectweb.asm,ClassWriter,0.090909091,49,0,22,7,608,66,0,1,3,4
.,org.gjt.sp.jedit.bsh.org.objectweb.asm,CodeVisitor,-1,0,0,17,0,119,17,1,0,1,1
.,org.gjt.sp.jedit.bsh.org.objectweb.asm,ClassVisitor,-1,0,0,5,0,43,5,1,0,0,0
.,org.gjt.sp.jedit.bsh.org.objectweb.asm,Edge,-1,4,0,0,0,21,0,0,0,0,1
.,org.gjt.sp.jedit.bsh.org.objectweb.asm,Item,0.25,11,0,8,0,161,21,0,0,3,2
.,org.gjt.sp.jedit.bsh.org.objectweb.asm,Constants,-1,179,0,0,0,184,0,1,0,4,0
.,org.gjt.sp.jedit.bsh.reflect,ReflectManagerImpl,-1,0,0,1,1,16,2,0,1,0,0
.,org.gjt.sp.jedit.bsh.commands,dir,0.666666667,1,0,3,3,65,10,0,0,1,4
.,org.gjt.sp.jedit.help,HelpSearchPanel,0.214285714,9,0,14,10,163,40,0,0,0,11
.,org.gjt.sp.jedit.help,ResultIcon,0.75,2,0,4,3,28,6,0,0,0,0
.,org.gjt.sp.jedit.help,ResultRenderer,-1,0,0,1,1,15,2,0,0,0,1
.,org.gjt.sp.jedit.help,Result,0,3,0,2,0,13,2,0,0,5,2
.,org.gjt.sp.jedit.help,ResultCompare,-1,0,0,1,1,6,2,0,0,0,1
.,org.gjt.sp.jedit.help,ActionHandler,-1,0,0,3,3,57,23,0,0,0,7
.,org.gjt.sp.jedit.help,MouseHandler,-1,0,0,1,1,9,2,0,0,0,1
.,org.gjt.sp.jedit.help,HistoryButton,0,9,2,8,6,83,15,0,0,1,5
.,org.gjt.sp.jedit.help,DropActionHandler,-1,0,0,1,1,27,8,0,0,0,1
.,org.gjt.sp.jedit.help,HistoryListActionHandler,0,1,0,2,1,12,2,0,0,0,2
.,org.gjt.sp.jedit.help,HelpViewer,0.28,14,0,25,20,378,72,0,1,1,11
.,org.gjt.sp.jedit.help,ActionHandler,-1,0,0,1,1,39,7,0,0,0,1
.,org.gjt.sp.jedit.help,LinkHandler,-1,0,0,1,1,22,6,0,0,0,0
.,org.gjt.sp.jedit.help,PropertyChangeHandler,-1,0,0,1,1,12,3,0,0,0,1
.,org.gjt.sp.jedit.help,KeyHandler,-1,0,0,1,1,40,7,0,0,0,0
.,org.gjt.sp.jedit.help,MouseHandler,-1,0,0,4,3,38,10,0,0,0,1
.,org.gjt.sp.jedit.help,HelpTOCPanel,0.615384615,5,0,13,7,115,27,0,0,1,7
.,org.gjt.sp.jedit.help,TOCTree,-1,0,0,6,2,53,13,0,0,0,2
.,org.gjt.sp.jedit.help,TOCCellRenderer,1,1,0,2,0,10,2,0,1,0,1
.,org.gjt.sp.jedit.help,HelpHistoryModelListener,-1,0,0,1,1,8,1,1,0,1,0
.,org.gjt.sp.jedit.help,HelpTOCLoader,0.181818182,10,2,11,7,131,23,0,0,3,7
.,org.gjt.sp.jedit.help,HelpNode,0,2,2,2,1,13,2,0,0,2,0
.,org.gjt.sp.jedit.help,TOCHandler,0,6,0,4,3,42,11,0,0,0,0
.,org.gjt.sp.jedit.help,PluginCompare,-1,0,0,1,1,5,1,0,0,0,3
.,org.gjt.sp.jedit.help,HelpIndex,0,11,0,16,9,226,43,0,0,3,5
.,org.gjt.sp.jedit.help,Word,0,6,0,3,0,33,6,0,0,2,0
.,org.gjt.sp.jedit.help,Occurrence,0,2,0,1,0,8,1,0,0,2,0
.,org.gjt.sp.jedit.help,HelpFile,0.666666667,2,0,3,2,14,4,0,0,4,0
.,org.gjt.sp.jedit.help,HelpHistoryModel,0,6,0,19,12,126,33,0,0,5,4
.,org.gjt.sp.jedit.help,HistoryEntry,0,3,0,5,2,22,5,0,0,6,1
.,org.gjt.sp.jedit.help,HelpViewerInterface,-1,0,0,8,8,26,8,1,0,2,0
.,org.gjt.sp.jedit.buffer,KillRing,0.352941176,4,0,17,11,136,38,1,1,4,1
.,org.gjt.sp.jedit.buffer,BufferSegment,0,4,0,8,6,48,15,0,0,0,0
.,org.gjt.sp.jedit.buffer,LineManager,0,9,0,17,15,189,56,0,0,1,5
.,org.gjt.sp.jedit.buffer,BufferListener,-1,0,0,8,0,74,8,2,0,3,1
.,org.gjt.sp.jedit.buffer,PositionManager,0,6,0,15,7,100,27,0,0,0,2
.,org.gjt.sp.jedit.buffer,PosTopHalf,0,1,0,3,1,18,3,0,0,0,0
.,org.gjt.sp.jedit.buffer,PosBottomHalf,0.25,2,0,8,2,38,15,0,0,0,1
.,org.gjt.sp.jedit.buffer,DummyFoldHandler,-1,0,0,2,2,22,2,0,1,0,1
.,org.gjt.sp.jedit.buffer,FoldHandler,0.555555556,2,1,9,8,74,10,3,0,10,2
.,org.gjt.sp.jedit.buffer,FoldHandlerProvider,-1,0,0,2,0,19,2,2,0,1,0
.,org.gjt.sp.jedit.buffer,DefaultFoldHandlerProvider,0,1,0,3,3,31,3,0,1,1,1
.,org.gjt.sp.jedit.buffer,IndentFoldHandler,-1,0,0,4,3,72,14,0,1,0,1
.,org.gjt.sp.jedit.buffer,ContentManager,0,4,0,14,9,132,26,0,0,0,0
.,org.gjt.sp.jedit.buffer,ExplicitFoldHandler,-1,0,0,2,2,53,9,0,1,0,1
.,org.gjt.sp.jedit.buffer,BufferAdapter,-1,0,0,8,8,82,8,1,1,0,1
.,org.gjt.sp.jedit.buffer,BufferUndoListener,-1,0,0,4,0,28,4,0,0,1,1
.,org.gjt.sp.jedit.buffer,JEditBuffer,0.022727273,32,6,132,107,1787,304,1,0,66,24
.,org.gjt.sp.jedit.buffer,Listener,0,2,0,1,0,8,1,0,0,1,1
.,org.gjt.sp.jedit.buffer,PropValue,0,2,0,2,1,18,3,0,0,1,0
.,org.gjt.sp.jedit.buffer,UndoManager,0.075,23,0,40,17,358,91,0,0,8,12
.,org.gjt.sp.jedit.buffer,Edit,1,2,0,2,0,11,2,4,0,3,2
.,org.gjt.sp.jedit.buffer,Insert,0,2,0,3,0,19,5,0,1,1,2
.,org.gjt.sp.jedit.buffer,Remove,0,2,0,3,0,18,5,0,1,1,2
.,org.gjt.sp.jedit.buffer,Replace,0,3,0,3,0,22,4,1,1,2,2
.,org.gjt.sp.jedit.buffer,CompressedReplace,0,1,0,4,0,31,7,0,2,1,3
.,org.gjt.sp.jedit.buffer,CompoundEdit,0,2,0,5,3,57,16,0,1,1,2
.,doclet,GenerateTocXML,0.666666667,3,3,6,4,68,12,0,0,1,1
.,de.masters_of_disaster.ant.tasks.calculatesize,CalculateSize,0,4,0,5,5,71,11,0,0,0,0
.,de.masters_of_disaster.ant.tasks.deb,Deb,0,10,0,10,8,291,40,0,0,0,2
.,de.masters_of_disaster.ant.tasks.ar,Ar,0.538461538,17,6,26,24,347,54,0,0,1,5
.,de.masters_of_disaster.ant.tasks.ar,ArFileSet,0.636363636,5,0,11,11,87,12,0,0,2,0
.,de.masters_of_disaster.ant.tasks.ar,ArLongFileMode,0.875,7,6,8,8,59,8,0,0,1,0
.,de.masters_of_disaster.ant.tasks.ar,ArConstants,-1,11,0,0,0,49,0,1,0,2,0
.,de.masters_of_disaster.ant.tasks.ar,ArEntry,0.083333333,10,2,24,23,251,28,0,1,3,2
.,de.masters_of_disaster.ant.tasks.ar,ArUtils,-1,0,0,6,6,124,18,0,0,1,0
.,de.masters_of_disaster.ant.tasks.ar,ArOutputStream,0,10,4,7,7,123,21,0,0,1,2
.,installer,CBZip2InputStream,0,44,0,30,2,637,117,0,1,1,1
.,installer,Install,0.285714286,2,0,7,5,82,16,0,0,12,3
.,installer,NonInteractiveInstall,0,1,0,1,1,45,9,0,0,0,5
.,installer,OperatingSystem,0.181818182,6,0,33,33,212,48,4,0,8,2
.,installer,OSTask,0.222222222,5,0,9,9,36,9,3,0,4,1
.,installer,Unix,-1,0,0,11,11,100,17,1,1,0,1
.,installer,ScriptOSTask,-1,0,0,3,3,49,5,0,1,0,1
.,installer,ManPageOSTask,-1,0,0,3,3,18,5,0,1,0,1
.,installer,MacOS,-1,0,0,2,2,8,2,0,2,0,0
.,installer,Windows,-1,0,0,5,5,33,8,0,1,0,1
.,installer,JEditLauncherOSTask,-1,0,0,3,3,21,5,0,1,0,1
.,installer,HalfAnOS,-1,0,0,1,1,5,1,0,1,0,0
.,installer,VMS,-1,0,0,1,1,5,1,0,1,0,0
.,installer,InstallThread,0,6,0,3,2,76,12,0,0,4,6
.,installer,TarHeader,0.444444444,36,36,9,9,304,22,0,0,3,1
.,installer,Progress,-1,0,0,5,5,7,5,2,0,2,0
.,installer,ConsoleProgress,-1,0,0,5,5,15,5,0,1,2,0
.,installer,TarEntry,0.060606061,2,0,33,32,369,49,0,0,4,2
.,installer,TarBuffer,0,11,2,21,17,234,56,0,0,3,1
.,installer,TarOutputStream,0.214285714,8,0,14,13,153,25,0,0,0,3
.,installer,SwingInstall,0.19047619,26,0,42,27,494,76,0,0,0,4
.,installer,ActionHandler,-1,0,0,1,1,17,5,0,0,0,0
.,installer,WindowHandler,-1,0,0,1,1,5,1,0,0,0,0
.,installer,WizardLayout,-1,0,0,5,5,45,7,0,0,0,0
.,installer,TextPanel,-1,0,0,1,0,20,1,0,0,0,0
.,installer,DirVerifier,0,3,0,9,5,92,17,0,0,0,0
